species_common_name,species_slug,audio_event_id,item_dir,package_status,source_resolution_kind,source_audio_resolved
Masked Woodswallow,masked_woodswallow,8705852,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/005_audioevent_8705852,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/005_audioevent_8705852/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,11529908,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/006_audioevent_11529908,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/006_audioevent_11529908/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,18314792,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/007_audioevent_18314792,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/007_audioevent_18314792/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,1481326,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/008_audioevent_1481326,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/008_audioevent_1481326/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,18460718,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/009_audioevent_18460718,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/009_audioevent_18460718/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,8869183,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/010_audioevent_8869183,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/010_audioevent_8869183/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,7458648,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/011_audioevent_7458648,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/011_audioevent_7458648/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,8869420,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/012_audioevent_8869420,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/012_audioevent_8869420/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,1865233,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/013_audioevent_1865233,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/013_audioevent_1865233/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,2688792,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/014_audioevent_2688792,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/014_audioevent_2688792/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,8733103,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/015_audioevent_8733103,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/015_audioevent_8733103/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,7458632,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/016_audioevent_7458632,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/016_audioevent_7458632/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,12359613,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/017_audioevent_12359613,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/017_audioevent_12359613/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,10048108,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/018_audioevent_10048108,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/018_audioevent_10048108/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,22711422,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/019_audioevent_22711422,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/019_audioevent_22711422/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,18693661,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/020_audioevent_18693661,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/020_audioevent_18693661/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,7747379,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/021_audioevent_7747379,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/021_audioevent_7747379/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,7458601,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/022_audioevent_7458601,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/023_audioevent_7458601/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,11529999,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/023_audioevent_11529999,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/024_audioevent_11529999/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,22711538,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/024_audioevent_22711538,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/025_audioevent_22711538/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,6241406,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/025_audioevent_6241406,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/026_audioevent_6241406/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,12245066,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/026_audioevent_12245066,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/027_audioevent_12245066/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,23905788,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/027_audioevent_23905788,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/028_audioevent_23905788/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,8869090,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/028_audioevent_8869090,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/029_audioevent_8869090/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,5557245,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/029_audioevent_5557245,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/030_audioevent_5557245/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,8400770,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/030_audioevent_8400770,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/031_audioevent_8400770/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,8890354,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/031_audioevent_8890354,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/032_audioevent_8890354/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,6241373,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/032_audioevent_6241373,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/033_audioevent_6241373/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,15257865,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/033_audioevent_15257865,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/034_audioevent_15257865/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,498321,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/034_audioevent_498321,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/035_audioevent_498321/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,5364273,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/035_audioevent_5364273,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/036_audioevent_5364273/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,6241423,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/036_audioevent_6241423,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/037_audioevent_6241423/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,5479164,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/037_audioevent_5479164,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/038_audioevent_5479164/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,7458558,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/038_audioevent_7458558,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/039_audioevent_7458558/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,6241433,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/039_audioevent_6241433,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/040_audioevent_6241433/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,5321457,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/040_audioevent_5321457,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/041_audioevent_5321457/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,8869266,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/041_audioevent_8869266,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/042_audioevent_8869266/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,1446765,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/042_audioevent_1446765,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/043_audioevent_1446765/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,7194039,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/043_audioevent_7194039,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/044_audioevent_7194039/downloaded_source.webm
