segment_id,source_clip,t_start,t_end,duration_s,diel_bin,season,hour_sin,hour_cos,month_sin,month_cos,cell
445735_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_005.webm,142.872,157.06,14.187,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_006.webm,67.222,78.53,11.308,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_007.webm,213.949,224.258,10.31,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_008.webm,115.334,130.218,14.884,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_008.webm,178.492,194.746,16.254,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip008_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_008.webm,219.173,230.412,11.238,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_009.webm,194.955,209.839,14.884,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_012.webm,38.266,50.202,11.935,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_013.webm,28.886,40.31,11.424,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_014.webm,30.395,44.466,14.071,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_017.webm,90.767,101.378,10.612,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip017_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_017.webm,147.934,158.43,10.495,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_018.webm,214.297,225.35,11.053,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1399541_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399541/site_257_item_1399541_clip_013.webm,154.227,165.047,10.82,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1400177_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400177/site_257_item_1400177_clip_003.webm,33.808,46.37,12.562,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1400177_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400177/site_257_item_1400177_clip_005.webm,5.944,19.807,13.862,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1400177_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400177/site_257_item_1400177_clip_020.webm,213.391,223.864,10.472,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1400383_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400383/site_257_item_1400383_clip_014.webm,65.039,75.511,10.472,morning,spring,0.5,-0.866025,-0.866025,0.5,spring_morning
1400645_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400645/site_257_item_1400645_clip_007.webm,24.172,34.482,10.31,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1400645_clip007_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400645/site_257_item_1400645_clip_007.webm,52.825,64.412,11.587,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1400645_clip007_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400645/site_257_item_1400645_clip_007.webm,244.994,255.048,10.054,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1400645_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400645/site_257_item_1400645_clip_016.webm,40.867,52.849,11.981,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1400803_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400803/site_257_item_1400803_clip_004.webm,140.736,152.996,12.26,morning,spring,0.707107,-0.707107,-0.866025,0.5,spring_morning
1400846_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_003.webm,240.768,252.401,11.633,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_008.webm,185.086,195.814,10.728,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_010.webm,259.413,270.512,11.099,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_011.webm,185.644,195.93,10.286,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_011.webm,242.579,254.212,11.633,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_013.webm,146.773,157.501,10.728,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_015.webm,10.751,22.105,11.355,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_017.webm,216.967,227.602,10.635,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_018.webm,262.641,274.042,11.401,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_020.webm,185.899,197.346,11.447,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_021.webm,55.612,68.383,12.771,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip021_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_021.webm,200.365,212.881,12.516,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip021_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_021.webm,240.652,255.234,14.582,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_022.webm,226.998,237.192,10.194,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1400846_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1400846/site_257_item_1400846_clip_023.webm,159.985,173.058,13.073,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1401565_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401565/site_257_item_1401565_clip_004.webm,198.159,210.93,12.771,morning,spring,0.5,-0.866025,-0.866025,0.5,spring_morning
1401565_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401565/site_257_item_1401565_clip_018.webm,79.528,89.675,10.147,morning,spring,0.5,-0.866025,-0.866025,0.5,spring_morning
1401565_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401565/site_257_item_1401565_clip_019.webm,169.808,180.071,10.263,morning,spring,0.5,-0.866025,-0.866025,0.5,spring_morning
1401878_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401878/site_257_item_1401878_clip_011.webm,271.581,282.749,11.169,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_001.webm,64.598,76.045,11.447,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_004.webm,138.344,153.066,14.721,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip004_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_004.webm,185.922,197.95,12.028,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_009.webm,260.969,273.995,13.026,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_011.webm,161.379,172.826,11.447,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_012.webm,233.709,246.898,13.189,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_014.webm,252.865,263.825,10.96,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_014.webm,278.268,292.85,14.582,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_015.webm,172.222,183.066,10.844,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_016.webm,236.704,248.105,11.401,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_017.webm,201.967,214.529,12.562,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_020.webm,151.719,161.797,10.077,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip020_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_020.webm,239.909,251.356,11.447,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_021.webm,173.708,185.017,11.308,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_023.webm,3.971,19.691,15.72,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip023_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_023.webm,87.377,100.217,12.841,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_024.webm,225.977,237.865,11.889,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401889_clip024_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401889/site_257_item_1401889_clip_024.webm,252.61,265.056,12.446,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1536217_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536217/site_257_item_1536217_clip_024.webm,180.907,190.938,10.031,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1667862_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1667862/site_257_item_1667862_clip_005.webm,179.258,189.707,10.449,morning,spring,0.707107,-0.707107,-0.866025,0.5,spring_morning
1667862_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1667862/site_257_item_1667862_clip_006.webm,201.154,213.461,12.307,morning,spring,0.707107,-0.707107,-0.866025,0.5,spring_morning
1667862_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1667862/site_257_item_1667862_clip_007.webm,247.269,262.85,15.581,morning,spring,0.707107,-0.707107,-0.866025,0.5,spring_morning
1668219_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_002.webm,16.022,41.239,25.217,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_002.webm,41.448,54.915,13.468,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip002_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_002.webm,69.404,99.706,30.302,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip002_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_002.webm,140.736,154.157,13.421,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip002_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_002.webm,169.854,186.061,16.208,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip002_s005,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_002.webm,186.712,202.85,16.138,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip002_s006,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_002.webm,203.5,218.825,15.325,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip002_s007,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_002.webm,229.065,243.066,14.002,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_006.webm,198.113,208.144,10.031,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip006_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_006.webm,211.696,225.396,13.7,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip006_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_006.webm,229.251,256.766,27.516,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_007.webm,53.708,65.759,12.051,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip007_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_007.webm,168.345,183.623,15.279,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_009.webm,22.477,40.705,18.228,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_010.webm,156.572,179.026,22.454,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip010_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_010.webm,179.235,191.495,12.26,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_012.webm,101.425,112.036,10.612,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_012.webm,177.4,187.617,10.217,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_016.webm,102.145,114.219,12.074,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_017.webm,26.239,39.753,13.514,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip017_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_017.webm,220.543,235.868,15.325,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_018.webm,17.995,28.839,10.844,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_024.webm,95.782,106.255,10.472,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1668219_clip024_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668219/site_257_item_1668219_clip_024.webm,198.252,208.701,10.449,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677374_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677374/site_257_item_1677374_clip_010.webm,15.372,31.44,16.068,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677374_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677374/site_257_item_1677374_clip_013.webm,236.542,247.084,10.542,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
