segment_id,source_clip,t_start,t_end,duration_s,diel_bin,season,hour_sin,hour_cos,month_sin,month_cos
1679156_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679156/site_257_item_1679156_clip_006.webm,151.232,162.331,11.099,night,spring,-0.5,0.866025,-0.5,0.866025
1679156_clip006_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679156/site_257_item_1679156_clip_006.webm,251.704,261.712,10.008,night,spring,-0.5,0.866025,-0.5,0.866025
1679156_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679156/site_257_item_1679156_clip_007.webm,90.535,104.745,14.211,night,spring,-0.5,0.866025,-0.5,0.866025
1679156_clip007_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679156/site_257_item_1679156_clip_007.webm,201.944,212.161,10.217,night,spring,-0.5,0.866025,-0.5,0.866025
1679156_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679156/site_257_item_1679156_clip_009.webm,164.026,175.682,11.656,night,spring,-0.5,0.866025,-0.5,0.866025
1679156_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679156/site_257_item_1679156_clip_011.webm,49.366,60.72,11.355,night,spring,-0.5,0.866025,-0.5,0.866025
1679156_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679156/site_257_item_1679156_clip_013.webm,267.006,277.014,10.008,night,spring,-0.5,0.866025,-0.5,0.866025
1679156_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679156/site_257_item_1679156_clip_014.webm,136.185,146.193,10.008,night,spring,-0.5,0.866025,-0.5,0.866025
1679156_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679156/site_257_item_1679156_clip_019.webm,249.731,260.69,10.96,night,spring,-0.5,0.866025,-0.5,0.866025
1679156_clip019_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679156/site_257_item_1679156_clip_019.webm,277.548,289.135,11.587,night,spring,-0.5,0.866025,-0.5,0.866025
1679156_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679156/site_257_item_1679156_clip_022.webm,105.976,118.445,12.469,night,spring,-0.5,0.866025,-0.5,0.866025
1679156_clip022_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679156/site_257_item_1679156_clip_022.webm,154.25,164.722,10.472,night,spring,-0.5,0.866025,-0.5,0.866025
1679216_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_002.webm,257.115,268.399,11.285,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_003.webm,228.763,240.559,11.796,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_007.webm,137.137,148.19,11.053,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_010.webm,132.238,143.523,11.285,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_011.webm,106.835,118.12,11.285,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_012.webm,54.474,65.55,11.076,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_012.webm,200.342,212.741,12.399,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip012_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_012.webm,268.028,279.034,11.006,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_014.webm,38.243,51.037,12.794,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_014.webm,226.58,237.169,10.588,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip014_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_014.webm,254.56,265.66,11.099,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_015.webm,26.68,39.335,12.655,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip015_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_015.webm,95.55,108.739,13.189,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip015_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_015.webm,224.56,241.859,17.299,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip015_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_015.webm,270.048,289.46,19.412,morning,summer,0.866025,-0.5,0.5,0.866025
1679216_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679216/site_257_item_1679216_clip_024.webm,194.49,205.264,10.774,morning,summer,0.866025,-0.5,0.5,0.866025
1679219_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679219/site_257_item_1679219_clip_003.webm,265.706,279.243,13.537,afternoon,summer,-0.5,-0.866025,0.5,0.866025
1679219_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679219/site_257_item_1679219_clip_004.webm,29.373,41.215,11.842,afternoon,summer,-0.5,-0.866025,0.5,0.866025
1679219_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679219/site_257_item_1679219_clip_007.webm,189.359,199.529,10.17,afternoon,summer,-0.5,-0.866025,0.5,0.866025
1679219_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679219/site_257_item_1679219_clip_008.webm,73.816,86.123,12.307,afternoon,summer,-0.5,-0.866025,0.5,0.866025
1679219_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679219/site_257_item_1679219_clip_010.webm,128.29,140.434,12.144,afternoon,summer,-0.5,-0.866025,0.5,0.866025
1679219_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679219/site_257_item_1679219_clip_020.webm,209.235,219.823,10.588,afternoon,summer,-0.5,-0.866025,0.5,0.866025
1679219_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679219/site_257_item_1679219_clip_021.webm,13.514,24.683,11.169,afternoon,summer,-0.5,-0.866025,0.5,0.866025
1679348_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679348/site_257_item_1679348_clip_024.webm,197.973,211.743,13.769,afternoon,summer,-0.5,-0.866025,-0.0,1.0
1679394_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679394/site_257_item_1679394_clip_019.webm,240.118,251.913,11.796,dawn,summer,1.0,0.0,0.866025,0.5
1679394_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679394/site_257_item_1679394_clip_021.webm,104.676,114.892,10.217,dawn,summer,1.0,0.0,0.866025,0.5
1679394_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679394/site_257_item_1679394_clip_023.webm,239.444,251.333,11.889,dawn,summer,1.0,0.0,0.866025,0.5
1679511_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679511/site_257_item_1679511_clip_005.webm,71.03,82.663,11.633,night,summer,-0.5,0.866025,0.866025,0.5
1679511_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679511/site_257_item_1679511_clip_013.webm,62.09,74.327,12.237,night,summer,-0.5,0.866025,0.866025,0.5
1679511_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679511/site_257_item_1679511_clip_014.webm,220.032,233.082,13.05,night,summer,-0.5,0.866025,0.866025,0.5
1679511_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679511/site_257_item_1679511_clip_015.webm,67.895,78.158,10.263,night,summer,-0.5,0.866025,0.866025,0.5
1679511_clip015_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679511/site_257_item_1679511_clip_015.webm,131.123,141.827,10.704,night,summer,-0.5,0.866025,0.866025,0.5
1679511_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679511/site_257_item_1679511_clip_019.webm,152.067,162.215,10.147,night,summer,-0.5,0.866025,0.866025,0.5
1679511_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679511/site_257_item_1679511_clip_020.webm,145.845,158.778,12.934,night,summer,-0.5,0.866025,0.866025,0.5
1679511_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679511/site_257_item_1679511_clip_021.webm,203.964,219.15,15.186,night,summer,-0.5,0.866025,0.866025,0.5
1679511_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679511/site_257_item_1679511_clip_022.webm,165.326,175.52,10.194,night,summer,-0.5,0.866025,0.866025,0.5
1679511_clip022_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679511/site_257_item_1679511_clip_022.webm,258.299,268.887,10.588,night,summer,-0.5,0.866025,0.866025,0.5
1679511_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679511/site_257_item_1679511_clip_023.webm,271.418,282.842,11.424,night,summer,-0.5,0.866025,0.866025,0.5
1679511_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679511/site_257_item_1679511_clip_024.webm,11.889,26.633,14.745,night,summer,-0.5,0.866025,0.866025,0.5
1679611_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679611/site_257_item_1679611_clip_011.webm,95.898,108.693,12.794,afternoon,autumn,-0.5,-0.866025,1.0,0.0
1680019_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680019/site_257_item_1680019_clip_005.webm,4.481,14.675,10.194,night,summer,-0.5,0.866025,0.866025,0.5
1680019_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680019/site_257_item_1680019_clip_015.webm,49.342,61.37,12.028,night,summer,-0.5,0.866025,0.866025,0.5
1680019_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680019/site_257_item_1680019_clip_023.webm,228.461,238.492,10.031,night,summer,-0.5,0.866025,0.866025,0.5
1680188_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_001.webm,33.808,45.372,11.564,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_001.webm,183.484,198.206,14.721,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip001_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_001.webm,203.221,213.345,10.124,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_002.webm,106.185,116.82,10.635,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_002.webm,225.652,237.772,12.121,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip002_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_002.webm,239.653,249.684,10.031,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_006.webm,7.57,18.437,10.867,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip006_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_006.webm,241.65,257.556,15.906,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip006_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_006.webm,282.331,300.025,17.694,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_007.webm,17.461,30.186,12.725,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip007_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_007.webm,94.528,104.606,10.077,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_010.webm,4.11,19.528,15.418,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_011.webm,186.247,199.018,12.771,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_013.webm,21.502,34.482,12.98,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip013_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_013.webm,87.191,98.871,11.68,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_015.webm,61.835,72.887,11.053,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip015_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_015.webm,253.353,268.771,15.418,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_016.webm,22.779,33.739,10.96,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_016.webm,68.778,79.482,10.704,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip016_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_016.webm,157.756,171.712,13.955,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_017.webm,4.481,21.85,17.369,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip017_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_017.webm,186.874,198.345,11.471,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_018.webm,143.523,156.154,12.632,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_018.webm,160.078,172.385,12.307,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip018_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_018.webm,210.768,234.429,23.661,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip018_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_018.webm,251.008,261.828,10.82,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip018_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_018.webm,267.401,282.657,15.256,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_019.webm,135.79,147.4,11.61,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip019_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_019.webm,161.982,174.521,12.539,dawn,summer,1.0,0.0,0.5,0.866025
1680188_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680188/site_257_item_1680188_clip_024.webm,254.7,266.449,11.749,dawn,summer,1.0,0.0,0.5,0.866025
1680197_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_002.webm,93.855,106.51,12.655,afternoon,summer,0.0,-1.0,0.5,0.866025
1680197_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_005.webm,200.992,215.504,14.512,afternoon,summer,0.0,-1.0,0.5,0.866025
1680197_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_006.webm,57.632,69.753,12.121,afternoon,summer,0.0,-1.0,0.5,0.866025
1680197_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_009.webm,164.142,176.263,12.121,afternoon,summer,0.0,-1.0,0.5,0.866025
1680197_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_009.webm,203.105,213.182,10.077,afternoon,summer,0.0,-1.0,0.5,0.866025
1680197_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_010.webm,66.92,77.253,10.333,afternoon,summer,0.0,-1.0,0.5,0.866025
1680197_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_014.webm,189.127,200.156,11.029,afternoon,summer,0.0,-1.0,0.5,0.866025
1680197_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_018.webm,43.932,54.497,10.565,afternoon,summer,0.0,-1.0,0.5,0.866025
1680197_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_018.webm,112.129,123.623,11.494,afternoon,summer,0.0,-1.0,0.5,0.866025
1680197_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_021.webm,227.323,239.003,11.68,afternoon,summer,0.0,-1.0,0.5,0.866025
1680197_clip021_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_021.webm,257.347,270.977,13.63,afternoon,summer,0.0,-1.0,0.5,0.866025
1680197_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680197/site_257_item_1680197_clip_022.webm,90.14,101.146,11.006,afternoon,summer,0.0,-1.0,0.5,0.866025
1680271_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680271/site_257_item_1680271_clip_004.webm,99.73,111.688,11.958,night,autumn,-0.5,0.866025,0.866025,-0.5
1680496_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680496/site_257_item_1680496_clip_002.webm,121.022,137.996,16.974,dawn,autumn,1.0,0.0,0.5,-0.866025
1680496_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680496/site_257_item_1680496_clip_002.webm,286.975,297.378,10.403,dawn,autumn,1.0,0.0,0.5,-0.866025
1680500_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_009.webm,14.095,30.256,16.161,night,autumn,-0.5,0.866025,0.5,-0.866025
1680500_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680500/site_257_item_1680500_clip_009.webm,227.347,244.39,17.043,night,autumn,-0.5,0.866025,0.5,-0.866025
